codigofuente-auth-1  | [Mon Apr 03 19:44:21.300715 2023] [mpm_prefork:notice] [pid 1] AH00163: Apache/2.4.10 (Debian) PHP/7.0.27 configured -- resuming normal operations
codigofuente-storage1-1            | 10.81.234.2 - - [03/Apr/2023:19:44:34 +0000] "POST /upload.php?file=c/36ea3de21c38e276a787c23cef187db42b27e692&operationId=642b2ca2435811.79259671&tokenuser=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 200 299 "-" "Java/18.0.2-ea"
codigofuente-storage1-1            | 10.81.234.2 - - [03/Apr/2023:19:44:34 +0000] "POST /upload.php?file=abekeys/9300ce4f5b9d7fe49ac840fd5bfef46a159046b8&tokenuser=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 200 228 "-" "Java/18.0.2-ea"
codigofuente-storage1-1            | 10.81.234.2 - - [03/Apr/2023:19:44:34 +0000] "POST /upload.php?file=c/c96b7700fcaf5078643c8db2a39eca2f87685e57&operationId=642b2ca2b44568.44686468&tokenuser=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 200 300 "-" "Java/18.0.2-ea"
codigofuente-storage1-1            | 10.81.234.2 - - [03/Apr/2023:19:44:34 +0000] "POST /upload.php?file=abekeys/c2160172dff95718014035fb106318bfcdeeb806&tokenuser=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 200 228 "-" "Java/18.0.2-ea"
codigofuente-storage1-1            | 10.81.234.2 - - [03/Apr/2023:19:44:34 +0000] "POST /upload.php?file=abekeys/5beefb29935d7562df305d1492e5427b82bc4bee&tokenuser=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 200 228 "-" "Java/18.0.2-ea"
codigofuente-storage1-1            | 10.81.234.2 - - [03/Apr/2023:19:44:34 +0000] "POST /upload.php?file=abekeys/8d5faaccdd5c315302ea1ca9c4ffa5a5f8360b18&tokenuser=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 200 228 "-" "Java/18.0.2-ea"
codigofuente-storage1-1            | 10.81.234.2 - - [03/Apr/2023:19:44:35 +0000] "POST /upload.php?file=abekeys/3c31bc9b768ae2200820e83fad9cbdf757cdb65a&tokenuser=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 200 228 "-" "Java/18.0.2-ea"
codigofuente-storage4-1            | 10.81.234.2 - - [03/Apr/2023:19:44:35 +0000] "POST /upload.php?file=c/13b7f89f1f1a0f27d393c2f403483dc58cb72284&operationId=642b2ca37701d1.52068846&tokenuser=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 200 299 "-" "Java/18.0.2-ea"
codigofuente-storage4-1            | 10.81.234.2 - - [03/Apr/2023:19:44:35 +0000] "POST /upload.php?file=c/df91eb32cd2cf8952b289bd886da8f0ade4def10&operationId=642b2ca37701d9.07353259&tokenuser=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 200 299 "-" "Java/18.0.2-ea"
codigofuente-storage4-1            | 10.81.234.2 - - [03/Apr/2023:19:44:35 +0000] "POST /upload.php?file=abekeys/0c9176ab1c20b13fdb52331149e1ba844d039dc7&tokenuser=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 200 228 "-" "Java/18.0.2-ea"
codigofuente-storage4-1            | 10.81.234.2 - - [03/Apr/2023:19:44:35 +0000] "POST /upload.php?file=abekeys/46501a1c570f9545a851c31205b0bb9505b49922&tokenuser=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 200 228 "-" "Java/18.0.2-ea"
codigofuente-storage4-1            | 10.81.234.2 - - [03/Apr/2023:19:44:36 +0000] "POST /upload.php?file=c/82d638549b7ac2bbda78413d5458b8ac7d2d2c73&operationId=642b2ca4359594.18039334&tokenuser=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 200 299 "-" "Java/18.0.2-ea"
codigofuente-storage4-1            | 10.81.234.2 - - [03/Apr/2023:19:44:36 +0000] "POST /upload.php?file=c/44af4d0390901291f0cc2b4e31225a978d2adf0c&operationId=642b2ca43583e3.25478481&tokenuser=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 200 299 "-" "Java/18.0.2-ea"
codigofuente-storage4-1            | 10.81.234.2 - - [03/Apr/2023:19:44:36 +0000] "POST /upload.php?file=c/35eaad684dd6b57b7b18c60503cebefe764d3d01&operationId=642b2ca4aee592.31956119&tokenuser=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 200 299 "-" "Java/18.0.2-ea"
codigofuente-storage4-1            | 10.81.234.2 - - [03/Apr/2023:19:44:36 +0000] "POST /upload.php?file=c/9c58f16e7b5a6943ca9df66bf577300e97b1b411&operationId=642b2ca4aef6c5.80985905&tokenuser=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 200 299 "-" "Java/18.0.2-ea"
codigofuente-storage2-1            | 10.81.234.2 - - [03/Apr/2023:19:44:40 +0000] "POST /upload.php?file=c/ad31c21d07e910604e94a9f2aa4a39e45991b1af&operationId=642b2ca8b24078.16235229&tokenuser=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 200 299 "-" "Java/18.0.2-ea"
codigofuente-storage4-1            | 10.81.234.2 - - [03/Apr/2023:19:44:36 +0000] "POST /upload.php?file=abekeys/987dd8b2080ff27d125a27bafa972ff25b1c1add&tokenuser=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 200 228 "-" "Java/18.0.2-ea"
codigofuente-storage3-1            | 10.81.234.2 - - [03/Apr/2023:19:44:37 +0000] "POST /upload.php?file=abekeys/a5cd653e5e6564b50e0b1203d83eda46e2b429d6&tokenuser=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 200 228 "-" "Java/18.0.2-ea"
codigofuente-storage3-1            | 10.81.234.2 - - [03/Apr/2023:19:44:38 +0000] "POST /upload.php?file=c/1dc526e2cfc7b5fd3c14d9038cecbada21fb88ac&operationId=642b2ca5ec2ea8.51381839&tokenuser=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 200 300 "-" "Java/18.0.2-ea"
codigofuente-storage3-1            | 10.81.234.2 - - [03/Apr/2023:19:44:38 +0000] "POST /upload.php?file=abekeys/a7fd62e539b714eae5159bd8f63402777fa418c5&tokenuser=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 200 228 "-" "Java/18.0.2-ea"
codigofuente-storage3-1            | 10.81.234.2 - - [03/Apr/2023:19:44:38 +0000] "POST /upload.php?file=c/bea06a6059a24549a1010b3cef5dcb93a3e9ac24&operationId=642b2ca6315f11.49670885&tokenuser=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 200 300 "-" "Java/18.0.2-ea"
codigofuente-storage3-1            | 10.81.234.2 - - [03/Apr/2023:19:44:38 +0000] "POST /upload.php?file=c/e969e935c492e9576a95482f24cec29670f199bf&operationId=642b2ca68dd9f2.43768772&tokenuser=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 200 298 "-" "Java/18.0.2-ea"
codigofuente-storage3-1            | 10.81.234.2 - - [03/Apr/2023:19:44:38 +0000] "POST /upload.php?file=c/293f42645399a75b1a10bb2a53906f672366fdd4&operationId=642b2ca68d7072.03375183&tokenuser=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 200 299 "-" "Java/18.0.2-ea"
codigofuente-storage3-1            | 10.81.234.2 - - [03/Apr/2023:19:44:38 +0000] "POST /upload.php?file=abekeys/17ee7b0f69398c9fcda84059a57c308da2dcbbd6&tokenuser=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 200 228 "-" "Java/18.0.2-ea"
codigofuente-storage1-1            | 10.81.234.2 - - [03/Apr/2023:19:44:35 +0000] "POST /upload.php?file=c/86909c9f5847e09460bebe9e52021112416ee4ff&operationId=642b2ca3374229.01190715&tokenuser=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 200 300 "-" "Java/18.0.2-ea"
codigofuente-storage3-1            | 10.81.234.2 - - [03/Apr/2023:19:44:38 +0000] "POST /upload.php?file=c/17ee7b0f69398c9fcda84059a57c308da2dcbbd6&operationId=642b2ca6d9f6d3.03545772&tokenuser=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 200 300 "-" "Java/18.0.2-ea"
codigofuente-storage1-1            | 10.81.234.2 - - [03/Apr/2023:19:44:35 +0000] "POST /upload.php?file=c/7edf92576ca46d092b66650618bf210639dec0f6&operationId=642b2ca3374225.82071551&tokenuser=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 200 299 "-" "Java/18.0.2-ea"
codigofuente-storage3-1            | 10.81.234.2 - - [03/Apr/2023:19:44:39 +0000] "POST /upload.php?file=c/e370e9db46c680b77b245da8c792b90111f6a21f&operationId=642b2ca7378773.94197971&tokenuser=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 200 299 "-" "Java/18.0.2-ea"
codigofuente-pub_sub-1             | 172.22.0.22 - - [03/Apr/2023:19:44:31 +0000] "POST /subscription/v1/visualization?access_token=8549a1c11faebe02aaf78af98b1f366eb2bdf5997f34ee557e151132bb58cf4b HTTP/1.1" 404 205 "-" "-"
codigofuente-storage2-1            | 10.81.234.2 - - [03/Apr/2023:19:44:40 +0000] "POST /upload.php?file=abekeys/df5f2a8c83915ba4c8560e06133a04f961c8a8be&tokenuser=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 200 228 "-" "Java/18.0.2-ea"
codigofuente-pub_sub-1             | 172.22.0.22 - - [03/Apr/2023:19:44:31 +0000] "POST /subscription/v1/visualization?access_token=8549a1c11faebe02aaf78af98b1f366eb2bdf5997f34ee557e151132bb58cf4b HTTP/1.1" 404 205 "-" "-"
codigofuente-pub_sub-1             | 172.22.0.22 - - [03/Apr/2023:19:44:31 +0000] "POST /subscription/v1/visualization?access_token=8549a1c11faebe02aaf78af98b1f366eb2bdf5997f34ee557e151132bb58cf4b HTTP/1.1" 404 205 "-" "-"
codigofuente-pub_sub-1             | 172.22.0.21 - - [03/Apr/2023:19:44:32 +0000] "GET /subscription/v1/catalogs/3a7af1940b306dfb718c967187b7ecc8d68ac1149438356ce64a24c03bba88e5 HTTP/1.1" 200 630 "-" "-"
codigofuente-pub_sub-1             | 172.22.0.21 - - [03/Apr/2023:19:44:32 +0000] "GET /subscription/v1/catalogs/3a7af1940b306dfb718c967187b7ecc8d68ac1149438356ce64a24c03bba88e5 HTTP/1.1" 200 630 "-" "-"
codigofuente-pub_sub-1             | 172.22.0.21 - - [03/Apr/2023:19:44:32 +0000] "GET /subscription/v1/catalogs/3a7af1940b306dfb718c967187b7ecc8d68ac1149438356ce64a24c03bba88e5 HTTP/1.1" 200 630 "-" "-"
codigofuente-pub_sub-1             | 172.22.0.21 - - [03/Apr/2023:19:44:32 +0000] "GET /subscription/v1/catalogs/3a7af1940b306dfb718c967187b7ecc8d68ac1149438356ce64a24c03bba88e5 HTTP/1.1" 200 630 "-" "-"
codigofuente-pub_sub-1             | 172.22.0.22 - - [03/Apr/2023:19:44:32 +0000] "POST /subscription/v1/catalogs/3a7af1940b306dfb718c967187b7ecc8d68ac1149438356ce64a24c03bba88e5/files/upload HTTP/1.1" 201 211 "-" "-"
codigofuente-pub_sub-1             | 172.22.0.22 - - [03/Apr/2023:19:44:32 +0000] "POST /subscription/v1/catalogs/3a7af1940b306dfb718c967187b7ecc8d68ac1149438356ce64a24c03bba88e5/files/upload HTTP/1.1" 201 211 "-" "-"
codigofuente-pub_sub-1             | 172.22.0.22 - - [03/Apr/2023:19:44:32 +0000] "POST /subscription/v1/catalogs/3a7af1940b306dfb718c967187b7ecc8d68ac1149438356ce64a24c03bba88e5/files/upload HTTP/1.1" 201 211 "-" "-"
codigofuente-pub_sub-1             | 172.22.0.22 - - [03/Apr/2023:19:44:32 +0000] "POST /subscription/v1/catalogs/3a7af1940b306dfb718c967187b7ecc8d68ac1149438356ce64a24c03bba88e5/files/upload HTTP/1.1" 201 211 "-" "-"
codigofuente-apigateway-1          | 172.22.0.21 - - [03/Apr/2023:19:44:37 +0000] "POST /pub_sub/v1/catalogs/3a7af1940b306dfb718c967187b7ecc8d68ac1149438356ce64a24c03bba88e5/files/upload HTTP/1.1" 201 362 "-" "-"
codigofuente-storage4-1            | 10.81.234.2 - - [03/Apr/2023:19:44:36 +0000] "POST /upload.php?file=abekeys/e3cca203d087b5b9c6541c0f95aa3225974909ed&tokenuser=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 200 228 "-" "Java/18.0.2-ea"
codigofuente-apigateway-1          | 172.22.0.21 - - [03/Apr/2023:19:44:37 +0000] "POST /pub_sub/v1/catalogs/3a7af1940b306dfb718c967187b7ecc8d68ac1149438356ce64a24c03bba88e5/files/upload HTTP/1.1" 201 362 "-" "-"
codigofuente-apigateway-1          | 172.22.0.21 - - [03/Apr/2023:19:44:37 +0000] "POST /pub_sub/v1/catalogs/3a7af1940b306dfb718c967187b7ecc8d68ac1149438356ce64a24c03bba88e5/files/upload HTTP/1.1" 201 362 "-" "-"
codigofuente-apigateway-1          | 172.22.0.21 - - [03/Apr/2023:19:44:37 +0000] "POST /pub_sub/v1/catalogs/3a7af1940b306dfb718c967187b7ecc8d68ac1149438356ce64a24c03bba88e5/files/upload HTTP/1.1" 201 362 "-" "-"
codigofuente-apigateway-1          | 172.22.0.21 - - [03/Apr/2023:19:44:37 +0000] "POST /pub_sub/v1/catalogs/3a7af1940b306dfb718c967187b7ecc8d68ac1149438356ce64a24c03bba88e5/files/upload HTTP/1.1" 201 362 "-" "-"
codigofuente-apigateway-1          | 172.22.0.21 - - [03/Apr/2023:19:44:37 +0000] "POST /pub_sub/v1/catalogs/3a7af1940b306dfb718c967187b7ecc8d68ac1149438356ce64a24c03bba88e5/files/upload HTTP/1.1" 201 362 "-" "-"
codigofuente-apigateway-1          | 172.22.0.21 - - [03/Apr/2023:19:44:37 +0000] "POST /pub_sub/v1/catalogs/3a7af1940b306dfb718c967187b7ecc8d68ac1149438356ce64a24c03bba88e5/files/upload HTTP/1.1" 201 362 "-" "-"
codigofuente-apigateway-1          | 172.22.0.21 - - [03/Apr/2023:19:44:37 +0000] "POST /pub_sub/v1/catalogs/3a7af1940b306dfb718c967187b7ecc8d68ac1149438356ce64a24c03bba88e5/files/upload HTTP/1.1" 201 362 "-" "-"
codigofuente-apigateway-1          | 172.22.0.21 - - [03/Apr/2023:19:44:37 +0000] "POST /pub_sub/v1/catalogs/3a7af1940b306dfb718c967187b7ecc8d68ac1149438356ce64a24c03bba88e5/files/upload HTTP/1.1" 201 362 "-" "-"
codigofuente-apigateway-1          | 172.22.0.21 - - [03/Apr/2023:19:44:37 +0000] "POST /pub_sub/v1/catalogs/3a7af1940b306dfb718c967187b7ecc8d68ac1149438356ce64a24c03bba88e5/files/upload HTTP/1.1" 201 362 "-" "-"
codigofuente-apigateway-1          | 172.22.0.21 - - [03/Apr/2023:19:44:37 +0000] "POST /pub_sub/v1/catalogs/3a7af1940b306dfb718c967187b7ecc8d68ac1149438356ce64a24c03bba88e5/files/upload HTTP/1.1" 201 362 "-" "-"
codigofuente-apigateway-1          | 172.22.0.21 - - [03/Apr/2023:19:44:37 +0000] "POST /pub_sub/v1/catalogs/3a7af1940b306dfb718c967187b7ecc8d68ac1149438356ce64a24c03bba88e5/files/upload HTTP/1.1" 201 362 "-" "-"
codigofuente-value-chain-api-db-1  | CREATE TABLE
codigofuente-value-chain-api-db-1  | INSERT 0 1
codigofuente-value-chain-api-db-1  | INSERT 0 1
codigofuente-value-chain-api-db-1  | INSERT 0 1
codigofuente-value-chain-api-db-1  | INSERT 0 1
codigofuente-value-chain-api-db-1  | INSERT 0 1
codigofuente-value-chain-api-db-1  | INSERT 0 1
codigofuente-value-chain-api-db-1  | INSERT 0 1
codigofuente-value-chain-api-db-1  | INSERT 0 1
codigofuente-value-chain-api-db-1  | CREATE TABLE
codigofuente-value-chain-api-db-1  | INSERT 0 1
codigofuente-value-chain-api-db-1  | INSERT 0 1
codigofuente-apigateway-1          | 172.22.0.21 - - [03/Apr/2023:19:44:37 +0000] "POST /pub_sub/v1/catalogs/3a7af1940b306dfb718c967187b7ecc8d68ac1149438356ce64a24c03bba88e5/files/upload HTTP/1.1" 201 362 "-" "-"
codigofuente-storage1-1            | 10.81.234.2 - - [03/Apr/2023:19:44:35 +0000] "POST /upload.php?file=c/701f4bb3e4c01c941763b8265a0fa3c3584e07a9&operationId=642b2ca3b165c3.53188921&tokenuser=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 200 299 "-" "Java/18.0.2-ea"
codigofuente-apigateway-1          | 172.22.0.21 - - [03/Apr/2023:19:44:37 +0000] "POST /pub_sub/v1/catalogs/3a7af1940b306dfb718c967187b7ecc8d68ac1149438356ce64a24c03bba88e5/files/upload HTTP/1.1" 201 362 "-" "-"
codigofuente-storage1-1            | 10.81.234.2 - - [03/Apr/2023:19:44:35 +0000] "POST /upload.php?file=abekeys/e12646b46697941f8f90829a6fb4927b4af01b54&tokenuser=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 200 228 "-" "Java/18.0.2-ea"
codigofuente-apigateway-1          | 172.22.0.21 - - [03/Apr/2023:19:44:37 +0000] "POST /pub_sub/v1/catalogs/3a7af1940b306dfb718c967187b7ecc8d68ac1149438356ce64a24c03bba88e5/files/upload HTTP/1.1" 201 362 "-" "-"
codigofuente-storage1-1            | 10.81.234.2 - - [03/Apr/2023:19:44:36 +0000] "POST /upload.php?file=c/46501a1c570f9545a851c31205b0bb9505b49922&operationId=642b2ca3e9b768.17459363&tokenuser=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 200 298 "-" "Java/18.0.2-ea"
codigofuente-storage1-1            | 10.81.234.2 - - [03/Apr/2023:19:44:36 +0000] "POST /upload.php?file=c/f6d25388eb0c33f7b19f139a38ae89e58ad6cf50&operationId=642b2ca3e9c370.29278510&tokenuser=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 200 299 "-" "Java/18.0.2-ea"
codigofuente-storage1-1            | 10.81.234.2 - - [03/Apr/2023:19:44:36 +0000] "POST /upload.php?file=abekeys/82d638549b7ac2bbda78413d5458b8ac7d2d2c73&tokenuser=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 200 228 "-" "Java/18.0.2-ea"
codigofuente-storage1-1            | 10.81.234.2 - - [03/Apr/2023:19:44:36 +0000] "POST /upload.php?file=abekeys/e8cf17eda7350e4a418b78ce885c5c0eba339081&tokenuser=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 200 228 "-" "Java/18.0.2-ea"
codigofuente-storage1-1            | 10.81.234.2 - - [03/Apr/2023:19:44:36 +0000] "POST /upload.php?file=abekeys/3158f83d147dfdc049dbfb03f7644b6fd979b4ad&tokenuser=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 200 228 "-" "Java/18.0.2-ea"
codigofuente-storage1-1            | 10.81.234.2 - - [03/Apr/2023:19:44:36 +0000] "POST /upload.php?file=abekeys/cca4f0cf40f035a83196b68a6fd1f7d17bf888a8&tokenuser=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 200 228 "-" "Java/18.0.2-ea"
codigofuente-storage1-1            | 10.81.234.2 - - [03/Apr/2023:19:44:36 +0000] "POST /upload.php?file=c/cca4f0cf40f035a83196b68a6fd1f7d17bf888a8&operationId=642b2ca474e0c6.50095436&tokenuser=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 200 298 "-" "Java/18.0.2-ea"
codigofuente-auth-1                | 172.22.0.21 - - [03/Apr/2023:19:44:39 +0000] "GET /auth/v1/users?access_token=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 406 213 "-" "-"
codigofuente-auth-1                | 172.22.0.21 - - [03/Apr/2023:19:44:39 +0000] "GET /auth/v1/users?access_token=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 406 213 "-" "-"
codigofuente-auth-1                | 172.22.0.21 - - [03/Apr/2023:19:44:39 +0000] "GET /auth/v1/users?access_token=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 406 213 "-" "-"
codigofuente-auth-1                | 172.22.0.21 - - [03/Apr/2023:19:44:39 +0000] "GET /auth/v1/users?access_token=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 406 213 "-" "-"
codigofuente-auth-1                | 172.22.0.21 - - [03/Apr/2023:19:44:39 +0000] "GET /auth/v1/users?access_token=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 406 213 "-" "-"
codigofuente-auth-1                | 172.22.0.21 - - [03/Apr/2023:19:44:39 +0000] "GET /auth/v1/users?access_token=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 406 213 "-" "-"
codigofuente-auth-1                | 172.22.0.21 - - [03/Apr/2023:19:44:39 +0000] "GET /auth/v1/users?access_token=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 406 213 "-" "-"
codigofuente-auth-1                | 172.22.0.21 - - [03/Apr/2023:19:44:39 +0000] "GET /auth/v1/users?access_token=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 406 213 "-" "-"
codigofuente-auth-1                | 172.22.0.21 - - [03/Apr/2023:19:44:39 +0000] "GET /auth/v1/users?access_token=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 406 213 "-" "-"
codigofuente-db_pub_sub-1          | /usr/local/bin/docker-entrypoint.sh: running /docker-entrypoint-initdb.d/pub_sub.sql
codigofuente-storage3-1            | 10.81.234.2 - - [03/Apr/2023:19:44:39 +0000] "POST /upload.php?file=c/174457da2370ec546daa8fe54214a077a0191288&operationId=642b2ca7823b35.58884242&tokenuser=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 200 300 "-" "Java/18.0.2-ea"
codigofuente-pub_sub-1             | 172.22.0.21 - - [03/Apr/2023:19:44:32 +0000] "GET /subscription/v1/catalogs/3a7af1940b306dfb718c967187b7ecc8d68ac1149438356ce64a24c03bba88e5 HTTP/1.1" 200 630 "-" "-"
codigofuente-db_pub_sub-1          | SET
codigofuente-db_metadata-1         | ALTER TABLE
codigofuente-db_pub_sub-1          | SET
codigofuente-storage4-1            | 10.81.234.2 - - [03/Apr/2023:19:44:37 +0000] "POST /upload.php?file=c/d22533021bc7389ccaa849fc5afc690aac12740f&operationId=642b2ca52f8409.57538067&tokenuser=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 200 300 "-" "Java/18.0.2-ea"
codigofuente-storage4-1            | 10.81.234.2 - - [03/Apr/2023:19:44:37 +0000] "POST /upload.php?file=abekeys/974c3c6fbf1428d67e3d287e34f4d404ad1b69da&tokenuser=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 200 228 "-" "Java/18.0.2-ea"
codigofuente-storage4-1            | 10.81.234.2 - - [03/Apr/2023:19:44:37 +0000] "POST /upload.php?file=abekeys/7ce40d8b5099f49bc841c61942a5a3f7f5430325&tokenuser=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 200 228 "-" "Java/18.0.2-ea"
codigofuente-storage4-1            | 10.81.234.2 - - [03/Apr/2023:19:44:37 +0000] "POST /upload.php?file=abekeys/5e26eb78e560a771f596b10c0916e384d89887d3&tokenuser=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 200 228 "-" "Java/18.0.2-ea"
codigofuente-storage4-1            | 10.81.234.2 - - [03/Apr/2023:19:44:37 +0000] "POST /upload.php?file=c/a5cd653e5e6564b50e0b1203d83eda46e2b429d6&operationId=642b2ca5dba599.05047078&tokenuser=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 200 300 "-" "Java/18.0.2-ea"
codigofuente-storage4-1            | 10.81.234.2 - - [03/Apr/2023:19:44:37 +0000] "POST /upload.php?file=c/5e26eb78e560a771f596b10c0916e384d89887d3&operationId=642b2ca5dc3eb0.88490388&tokenuser=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 200 299 "-" "Java/18.0.2-ea"
codigofuente-storage4-1            | 10.81.234.2 - - [03/Apr/2023:19:44:38 +0000] "POST /upload.php?file=abekeys/ab238d896eac0023f1f905b9b5fe785d954e096e&tokenuser=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 200 228 "-" "Java/18.0.2-ea"
codigofuente-storage4-1            | 10.81.234.2 - - [03/Apr/2023:19:44:38 +0000] "POST /upload.php?file=c/27096c2146ca3849acd54cc8a5b6483bf694a132&operationId=642b2ca64f7ce6.35737361&tokenuser=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 200 299 "-" "Java/18.0.2-ea"
codigofuente-storage5-1            | 10.81.234.2 - - [03/Apr/2023:19:44:36 +0000] "POST /upload.php?file=abekeys/9c58f16e7b5a6943ca9df66bf577300e97b1b411&tokenuser=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 200 228 "-" "Java/18.0.2-ea"
